url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4241456250103992
https://habrahabr.ru/company/plesk/blog/313732/,-1.0769105596161792
https://habrahabr.ru/company/etagi/blog/314000/,0.6610826894516187
https://habrahabr.ru/company/knopka/blog/314030/,0.5158132283451223
https://geektimes.ru/company/audiomania/blog/282058/,1.1465218448068513
https://habrahabr.ru/company/pechkin/blog/314066/,0.26692040980843934
https://habrahabr.ru/company/first/blog/314106/,0.5394029737357774
https://habrahabr.ru/company/vasexperts/blog/313558/,0.23989115649977388
https://habrahabr.ru/post/314108/,1.6606571766578524
https://habrahabr.ru/company/cbs/blog/313830/,0.24526953661073614
https://habrahabr.ru/company/jugru/blog/313908/,0.22382442596265684
https://habrahabr.ru/post/314110/,0.3595676725605911
https://habrahabr.ru/company/pt/blog/314112/,0.015251900005418238
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07147747168132679
https://habrahabr.ru/post/314114/,0.7945186847651502
https://habrahabr.ru/post/314118/,1.3176840035845065
https://habrahabr.ru/post/314122/,0.5197481942511734
https://geektimes.ru/company/dadget/blog/281786/,0.13019055705853771
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44524278198351225
https://habrahabr.ru/company/it-grad/blog/312042/,-0.11135008844961487
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24828888350812073
https://habrahabr.ru/post/314126/,-0.6546434571212695
https://habrahabr.ru/post/313966/,0.4442570583506613
https://habrahabr.ru/company/piter/blog/314120/,0.4577409006095893
https://geektimes.ru/post/282094/,0.14501586508857106
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.33886640161368886
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3674525739639753
https://habrahabr.ru/post/314028/,0.6557590828512784
https://habrahabr.ru/post/314136/,-0.15050939282747783
https://habrahabr.ru/post/313904/,0.293238998878895
https://habrahabr.ru/post/314140/,0.5868907549286494
https://habrahabr.ru/company/acronis/blog/309688/,-2.3697584259213533e-06
https://geektimes.ru/post/282096/,-0.4084426500828336
https://habrahabr.ru/post/314142/,0.05883484390036991
https://habrahabr.ru/company/ivideon/blog/314138/,0.19244236238083545
https://geektimes.ru/post/282104/,0.33228542120786314
https://geektimes.ru/post/282102/,-0.29604881953638273
https://geektimes.ru/post/282016/,-0.06686201897079747
https://geektimes.ru/company/piter/blog/282106/,0.32424034569395593
https://habrahabr.ru/post/314150/,0.2810551332860743
https://habrahabr.ru/company/mailru/blog/313880/,1.2694758558526318
https://geektimes.ru/company/comfortway/blog/282108/,-0.09629304391748074
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18328045214557898
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3021416812154729
https://habrahabr.ru/company/npl/blog/314160/,0.08379184818890476
https://habrahabr.ru/company/edison/blog/314094/,-0.2249657862320098
https://geektimes.ru/post/282112/,-0.5166759174668919
https://habrahabr.ru/company/ruvds/blog/314166/,0.43181215822432534
https://geektimes.ru/company/gearbest/blog/282114/,0.05737090713433947
https://habrahabr.ru/post/314172/,0.8718925468290548
https://geektimes.ru/post/282116/,0.47236321425919947
https://geektimes.ru/company/intel/blog/282026/,0.19406018385896456
https://habrahabr.ru/post/313776/,1.7739527772319112
https://habrahabr.ru/post/314174/,0.2383371312542839
https://geektimes.ru/post/282118/,1.1061411054011145
https://geektimes.ru/post/282122/,0.581653551540202
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.47951547285564144
https://habrahabr.ru/post/314180/,0.5581136630345338
https://geektimes.ru/post/282446/,0.434296028109997
https://habrahabr.ru/post/314184/,1.0114316869080484
https://habrahabr.ru/post/313954/,-0.6466601220945393
https://habrahabr.ru/post/314186/,0.7901641433544293
https://geektimes.ru/post/282124/,-0.4303144903677034
https://habrahabr.ru/post/314190/,-1.1575408998478893
https://geektimes.ru/company/madrobots/blog/282126/,0.5807497417044074
https://habrahabr.ru/post/314188/,-0.03620287240346269
https://geektimes.ru/post/282128/,0.5212249374234933
https://habrahabr.ru/post/314194/,0.4747640364321099
https://geektimes.ru/post/282132/,-1.0030062279940586
https://habrahabr.ru/post/314208/,0.3130053612277281
https://habrahabr.ru/post/312352/,0.014930081921560943
https://habrahabr.ru/post/314202/,0.12492703662968405
https://habrahabr.ru/post/314210/,1.168905960114159
https://geektimes.ru/post/282130/,0.521748638316676
https://habrahabr.ru/company/centosadmin/blog/314212/,0.032213075215344125
https://habrahabr.ru/post/314116/,0.13185183564411207
https://geektimes.ru/post/282120/,0.3960913769536243
https://habrahabr.ru/post/313392/,0.9528307547818579
https://habrahabr.ru/company/pt/blog/314216/,-0.11093247727544271
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5122557655893097
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.34150465143619385
https://geektimes.ru/post/282056/,-0.255783603761293
https://habrahabr.ru/company/yandex/blog/314222/,0.6850151561191549
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04635167579411544
https://habrahabr.ru/post/314232/,0.7695588144514882
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4014955859237078
https://habrahabr.ru/company/testutor/blog/314234/,0.4219921385549017
https://habrahabr.ru/post/314236/,0.8491515848228577
https://habrahabr.ru/company/regberry/blog/314128/,-0.23087414900153763
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2245647725684197
https://geektimes.ru/post/282136/,0.04701851852565771
https://habrahabr.ru/company/eset/blog/314058/,-0.39596368338014504
https://habrahabr.ru/post/314254/,0.1627333675117285
https://geektimes.ru/post/282140/,0.0008620613518069004
https://geektimes.ru/post/282142/,0.336840964404522
https://geektimes.ru/post/282138/,-0.6261890091651755
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21659582557120988
https://habrahabr.ru/company/edison/blog/314206/,-0.856164815077637
https://habrahabr.ru/company/pentestit/blog/314230/,-0.37864781782347523
https://habrahabr.ru/post/314258/,0.802128022998411
https://habrahabr.ru/post/314260/,0.0646204718275388
