session_id,target
1,0.003943163375245323
2,1.7004527197496875e-05
3,1.3183236156235943e-06
4,1.4398787281703448e-06
5,0.0001977592392331436
6,0.000929440188514691
7,0.002793943797905149
8,0.002133626533335194
9,0.0002185237123160229
10,0.026695433364141423
11,0.0001588092171459814
12,3.6052322556505106e-05
13,0.0009768790994537891
14,0.046587476448192076
15,0.0014221144736004377
16,0.003179790433966595
17,0.022333541519788884
18,3.3159786073993575e-05
19,0.0032450005887747825
20,2.612220801968231e-06
21,0.030100575865899804
22,4.972606777446351e-05
23,0.0002624728919272128
24,0.01896590388903094
25,0.08234288309119321
26,1.1892456665331618e-05
27,0.00036137214269092905
28,1.1455930985351089e-06
29,0.02783205259985223
30,0.0027342658456160976
31,0.03293392422977341
32,0.01758850052426942
33,0.0011686357497024214
34,2.2964599431869395e-05
35,0.023901144387921545
36,0.000838131044263901
37,1.31841237158676e-07
38,2.369549621964435e-05
39,0.0005392987988066246
40,2.103773429789222e-05
41,0.0020604589450643773
42,0.012701960558630826
43,8.598782493956299e-05
44,0.00016137335477888916
45,0.16593352331008754
46,0.00041454239147881394
47,0.0006394419470413504
48,0.0009115410591700253
49,0.00035656179846886414
50,1.1558153678257116e-05
51,3.0558461010803165e-07
52,0.00014944738716205766
53,0.023424996056080352
54,0.0007182203770368215
55,0.0005106209429895438
56,0.027472244122084707
57,3.2614034554828653e-06
58,2.8186855362792905e-05
59,0.00011360981007612334
60,6.148950040759662e-06
61,1.221757214714958e-05
62,0.00040109917583745
63,0.000148049191082568
64,0.0006290910359558093
65,1.0564060795438502e-05
66,8.263324014754318e-06
67,0.0002491263732237149
68,0.0019265440566558233
69,0.07770595590864024
70,8.67937159869033e-05
71,0.0017032700078706486
72,0.00035354183195453464
73,0.2700121145257076
74,5.025672597840538e-05
75,0.0002451837084622678
76,0.0026901011323399514
77,0.0018384965561664304
78,0.005295993790244385
79,0.00020055787300940237
80,1.7492726987345084e-05
81,1.3519591991241794e-05
82,0.0029326738465786737
